source,country,country_query,country_source,timestamp,author,text,sentiment_label,sentiment_score,aspects,emotion,relevance_kept,engagement,rating,url
youtube,Nigeria,Nigeria,context,2016-04-27T19:29:10+00:00,@lsfagunjiegbe1785,Are you kidding me? Can this really happen? Lol..,negative,-0.3951,,neutral,False,0,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=UgicvhXMmDBEengCoAEC
youtube,Nigeria,Nigeria,context,2018-10-22T16:25:59+00:00,@ritidavid6852,back yo the sender in Jesus name hah this. is to much o,negative,-0.3619,,neutral,False,0,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=UgyT9HoUBVieKoCmNDZ4AaABAg
youtube,Nigeria,Nigeria,context,2016-04-12T14:50:40+00:00,@naija_cutiee,NAIJAAAAA UNA TOO MUCH,negative,-0.3739,,neutral,False,2,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=UggDy34Zn79tr3gCoAEC
youtube,Nigeria,Nigeria,context,2019-06-26T02:34:47+00:00,@peacefulpie9660,We don’t now that languge doood dislike,negative,-0.5553,,neutral,False,0,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=Ugx6ss42tASYzL3NHPN4AaABAg
youtube,Nigeria,Nigeria,content,2016-12-10T21:38:39+00:00,@jayfireking3613,So many Sceptic won't believe this Until they get to Nigeria. I don't want to go back home!! 😭 😭 😭,negative,-0.8964,,longing,True,1,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=UgipkNGbvuxFQHgCoAEC
youtube,Nigeria,Nigeria,content,2016-04-24T01:08:16+00:00,@afternoondelight6741,"I thought that Nigeria was more civilized and educated these days, what is this nonsense?",negative,-0.8362,,neutral,True,1,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=UgiEdu3Q9vJLI3gCoAEC
youtube,Nigeria,Nigeria,context,2018-10-22T16:26:31+00:00,@ritidavid6852,back yo the sender in Jesus name hah this. is to much o,negative,-0.3619,,neutral,False,0,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=UgztcmkY55UVQPQsDBB4AaABAg
youtube,Nigeria,Nigeria,context,2017-04-10T15:24:52+00:00,@tokunboogunani4323,The ancestors are disappointed at us.Sad we aren't using our powers against the enemy of African people,negative,-0.94,hospitality,disappointed,False,0,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=UgjNj3aYzu8Hd3gCoAEC
youtube,Nigeria,Nigeria,context,2016-12-11T19:51:43+00:00,@popepapa9325,"Balderdash. Absolute rubbish, Nigerians are too superstitious. The Man that said he saw three private parts is a BIG LIAR. He saw nothing.",negative,-0.9443,,neutral,True,4,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=UgiQTE3Tx95wsngCoAEC
youtube,Nigeria,Nigeria,context,2016-05-25T06:47:01+00:00,@melodyobasi1391,please stop believing this shit,negative,-0.909,,neutral,False,0,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=UghtpaCfMOh4FXgCoAEC
youtube,Ghana,Nigeria,content,2016-04-18T00:05:44+00:00,@fanbatcher,"I remember hearing all these sensationalist news reports while in Ghana about these Nigerians guys going there to harvest body parts for rituals. Time and time again, people would tell me about those ""evil"" Nigerians.",negative,-0.744,hospitality,neutral,True,0,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=Ught7DSkQuXUGngCoAEC
youtube,Nigeria,Nigeria,context,2016-04-13T07:19:58+00:00,@blackgod4u2c,wonder way all the juju don't work when whites and china men come to Africa and take the land.I guess juju only work on Africans. smdh.,negative,-0.8511,,neutral,False,29,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=UghdwwumIBlpTXgCoAEC
youtube,Nigeria,Nigeria,context,2016-04-12T08:21:43+00:00,@oyejaiyeola6958,"Make then come carry my penis go, I kuku don born finish and supra - pubic catheter can aid toileting needs!!!!!",neutral,0.1095,,neutral,False,3,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=UgjIqOhmQLu0c3gCoAEC
youtube,Nigeria,Nigeria,content,2016-04-12T07:06:31+00:00,@AllAboutNaija,"What they are talking about is people harvesting organs and body parts. When I lived in Nigeria they were always warning us about money dropping from our bodies. I was a child and thought they meant literally, but they were talking about prostitution. I wasn't even 5years old and being told this. I don't trust anyone o until now.",negative,-0.836,hospitality,neutral,True,2,,https://www.youtube.com/watch?v=N4uog0ezW64&lc=Ugh1Zw098r1sLXgCoAEC
youtube,Nigeria,Nigeria,content,2016-08-29T21:21:59+00:00,@michellejenkins230,I want to visit Nigeria. thanks for the tips. I have some igbo friends,positive,0.4091,,neutral,True,34,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugh_xHzISYxurXgCoAEC
youtube,Nigeria,Nigeria,content,2017-06-13T00:18:20+00:00,@lisamarie5536,"I'm trying to learn so much about Nigerian culture. My boyfriend is Nigerian, and I need to get it together haha.",positive,0.7289,,neutral,True,28,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgjgO0TcCN_Yk3gCoAEC
youtube,Nigeria,Nigeria,content,2018-02-10T20:53:56+00:00,@isaacfrancis4901,"I never new I will laugh so hard like this,Nigeria will be great again by God grace.Thanks for the video.",positive,0.7968,,neutral,True,17,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugzido2SoryRJmBzb754AaABAg
youtube,Nigeria,Nigeria,context,2018-01-23T23:29:07+00:00,@zuazhar1630,African American customs in the southern states are similar.,neutral,-0.3349,,neutral,False,22,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgxUv2T4QN5KNkXgHbV4AaABAg
youtube,Nigeria,Nigeria,context,2016-12-14T04:02:36+00:00,@foreverraining1522,This is the way I was raised and I'm black. My parents were old-school.,neutral,-0.2175,,neutral,False,7,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UggIn-B9c3IMkngCoAEC
youtube,Nigeria,Nigeria,context,2019-08-05T05:57:40+00:00,@ninja415650,"Funny, sounds like all of the Mexican superstitions we grew up learning.",positive,0.5615,,neutral,False,8,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugwd3lsXnLB8liOZrx94AaABAg
youtube,Nigeria,Nigeria,context,2019-10-05T03:23:06+00:00,@omowaleds963,"I grew up in the southern part of the United States. Almost everything you said my dear departed grandmother would agree with. I have heard very old people talk of ghost or spirits walking backwards. Even today women will spread the palms of their hands at a person during an argument or to show disdain, hostility or irritation. And even you my sister remind me of my family members with your gestures and your style. One morning I was at my grandmothers house in the kitchen when I noticed a spider on the kitchen door. I immediately took off my shoe to kill the spider. But my grandmother stopped me. Her words were firm, forceful but still spoken with love:""Don't kill it...let go outside...don't kill it..."" I carefully guided the spider away from the door and it quickly crawled away. I was surprised and confused. I asked her why she didn't want me to kill the spider. She looked down a me and stared at me. I could tell she was going to tell me something very deep and very serious. ""The old folks use to say that sometimes our ancestors come to visit us in different forms......that's what the old folks use to say...."" My grandmother was born in 1888. She was a deity to me and what she said was true and I believed it! Of course I was still confused but I remained silent. Only years later did I really understand her beautiful Africaness. Sometimes I would go with my grandmother when she went shopping. I would carry the bags for her and sometimes I would carry live chickens to her home . During a summer thunder storm, all the children would have to come into the house and be absolutely quiet. All the radios, televisions, lights, everything was turned off. When the lightening flashed and the thunder rolled it was God was doing his work. No talking. No playing. No moving around. During those days people made a pallet on the floor and the children would more than likely go to sleep. The adults would talk quietly until the storm was over. Even today many people I know will not talk on the telephone during a thunder storm. Thank you",negative,-0.2494,"scenery,hospitality",excited,True,7,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgxlBz2MKdK0iW5FGId4AaABAg
youtube,Nigeria,Nigeria,context,2019-02-09T02:50:18+00:00,@AMB1894,"I work with -Aboriginal families here in Australia. Some of these customs - aunties, not walking across someone, not talking through elders - are also here. Perhaps these are very ancient traditions all humanity once shared",neutral,-0.0777,,neutral,False,6,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgxiEld2lGVZWCOxD0d4AaABAg
youtube,Nigeria,Nigeria,content,2016-09-07T15:52:31+00:00,@Zphi93Carmela,Some of these customs remind me of the things my grandmother said to me when I was a girl. I'm convinced my lineage is Nigerian! Convinced. Thank you for sharing. I visited Nigeria several years ago and I did my best to be polite. I am really good at greeting people properly.,positive,0.7713,hospitality,excited,True,6,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugi9aJERn5xEH3gCoAEC
youtube,Nigeria,Nigeria,context,2016-08-31T02:44:38+00:00,@fdoctor79,"You all need to check out Clifford Owusu series ""In an African Home"" series. He puts a humorous twist on African customs.",positive,0.5592,,neutral,False,2,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UggfkL50XrcS3ngCoAEC
youtube,Nigeria,Nigeria,context,2016-11-25T20:03:31+00:00,@missmargaretmading9530,I'm from South Sudan you are not allowed to eat with your left hand just your right hand,negative,-0.6133,food,neutral,False,13,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgjV11UwVazDJ3gCoAEC
youtube,Nigeria,Nigeria,content,2018-03-06T03:05:57+00:00,@dawneyekeen3415,"I married Nigerian and I find their very superstitious, and dramatic in their expression and speaking. But I love their expressions.. And their respective customs. Some manners like disrupting someone conversations. I miss the atmosphere of Nigeria. I have never been homesick but I am for Nigeria. Even the red roads in photo's make me homesick. I miss my family there.",negative,-0.6822,transport,longing,True,5,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgyE_sekIh1rmrPtOGN4AaABAg
youtube,Nigeria,Nigeria,context,2016-08-31T18:34:36+00:00,@Fashionably_Absent,I JUST asked you to share these a few days ago! Thank you so much!,positive,0.8645,,neutral,False,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugj727MpyZ7CHXgCoAEC
youtube,Nigeria,Nigeria,context,2020-04-02T09:45:45+00:00,@keltonkinney4423,"I'm glad that you received my comment, it actually got cut off and sent too soon, bit yes your voice is lovely and melodic and you are regal !!!!",positive,0.6249,,neutral,False,2,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgwcTIBfb9IIzsCp0o54AaABAg
youtube,Nigeria,Nigeria,content,2017-12-17T01:17:54+00:00,@badbitch76,I'm from burkina faso a country next to Nigeria all of what the woman said that is what we do.but if you don't do want you are supposed to do you get beat up.even when your parent are talking to somebody older you must get up and move away from them,negative,-0.705,,neutral,True,9,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgylD4qWTdbCe25zhHV4AaABAg
youtube,Nigeria,Nigeria,context,2017-04-05T20:43:07+00:00,@julietekenya,"Cameroonians can totally relate to all these beliefs, we grew up thinking almost the same",positive,0.3125,,neutral,True,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugg3pOJdlb1x93gCoAEC
youtube,Nigeria,Nigeria,context,2016-12-13T05:17:09+00:00,@makaylawelch8212,well I was taught to never give the scissors facing on the pointy side I always hold the handle or whatever and give it to them,neutral,-0.1528,,neutral,False,5,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgjaZUL_Z0YMU3gCoAEC
youtube,Nigeria,Nigeria,context,2016-08-29T23:01:00+00:00,@CherishMyDaughter,"Haitian customs are similar. I also grew up with kids calling adults uncle and aunt, and some of the others were similar too. I was most uncomfortable with having to greet everyone (especially adults) with a kiss on the cheek even if we were meeting for the first time. Very embarrassing when I did this at an American friend's house out of habit, they thought it was so strange.",negative,-0.8813,,neutral,False,11,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UggZn-wvtN0eUHgCoAEC
youtube,Nigeria,Nigeria,context,2016-10-29T20:48:42+00:00,@LindasJikoni,Another one Looking directly on elderly people eyes Direspectful,negative,-0.9407,hospitality,neutral,False,8,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugiz-_mYqw65AHgCoAEC
youtube,Nigeria,Nigeria,context,2018-02-21T16:55:05+00:00,@tracy1756,My mom legit slapped me for handing her something with my left hand,negative,-0.8403,,neutral,False,6,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugyx61FmL_Bs8cwCK4t4AaABAg
youtube,Nigeria,Nigeria,context,2016-09-13T19:17:38+00:00,@safiatu_sila,"I'm from Guinea-Bissau and a lot of that is the same. And those that are not, I still can totally relate to it lol. Africa, so diverse yet so alike. Everyone is everyone's uncle and auntie and family lool.",positive,0.4819,,neutral,False,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgjMU9cyZI1vIngCoAEC
youtube,Nigeria,Nigeria,context,2020-07-20T17:13:53+00:00,@marieveronica,"So funny in Curaçao our ancestors where African slaves and we have the same thing and the same meaning. Like don't cross over someone laying down, or don't answer if you hear your name and there is nobody calling you. My daughter always ask if the meanings are true. I always say to her I don't know if it is true, but I'am sure not trying it to find out if it's real or not! 😂😅",neutral,-0.2758,,neutral,False,2,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugx3YCh20qvl14rUzUd4AaABAg
youtube,Nigeria,Nigeria,context,2016-09-25T11:28:33+00:00,@ruuuuuth1733,"when I was lil I used my left hands to drop money in the offering bag, my mom smacked me, and I was confused",negative,-0.7263,,neutral,False,10,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UggiSTggZnwjT3gCoAEC
youtube,Nigeria,Nigeria,context,2016-09-03T19:55:02+00:00,@BrewBlaster,DNVlogsLife A....What a Beautiful lady you are; love your voice too.,positive,0.9267,scenery,excited,False,0,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgiuU3zooYFO6HgCoAEC
youtube,Nigeria,Nigeria,context,2017-11-26T02:18:50+00:00,@halohair1118,"i dont think african americans realize how similair we are to other west africans, our ebonics, how we act, etc its crazy. i call everyone who are my parents aunts and uncles, i have cousins and friends from church who are not apart of our immediate family at all lol",negative,-0.6359,,neutral,False,4,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgzKsypa-UXY_XkDBgl4AaABAg
youtube,Nigeria,Nigeria,context,2016-09-05T13:02:17+00:00,@faithbamisaye5125,thank you very much for explaining that,positive,0.7366,,neutral,False,0,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgiTGtxXCD2fj3gCoAEC
youtube,Nigeria,Nigeria,content,2018-06-05T13:57:41+00:00,@ayubajohn1970,I love Nigeria and Africa,positive,0.8377,,neutral,True,3,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugyq4qo8LZEkiZdXGa94AaABAg
youtube,Nigeria,Nigeria,context,2018-05-09T21:17:26+00:00,@dibieemmanuel6716,Wow I am super happy about this video? I remembers all my grandmother thought me in childhood all is really?,positive,0.7348,,excited,False,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgwfCnVZEiice3eO1ZN4AaABAg
youtube,Nigeria,Nigeria,context,2016-08-29T21:54:55+00:00,@kennedirae3012,Great video once again!!!,positive,0.9148,,neutral,False,0,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgiACggldwUD93gCoAEC
youtube,Nigeria,Nigeria,context,2016-08-30T05:00:01+00:00,@MarysFabLife,"Great video, Very interesting",positive,0.8627,,neutral,False,2,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ughw08nrKfmStXgCoAEC
youtube,Nigeria,Nigeria,context,2016-08-30T00:03:52+00:00,@barbarahouston-warmsley3792,Growing up I was always taught to say yes ma`am and no ma'am and yes sir or no sir when answering adults also never put your shoes on the bed.,neutral,-0.004,,neutral,False,0,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugi1Pn-Gp0v96HgCoAEC
youtube,Nigeria,Nigeria,context,2021-01-18T23:57:09+00:00,@morganlea5242,"Uh oh, I better stop waving at people!",negative,-0.6146,hospitality,neutral,False,2,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgyMUb6AwgaiqB8zAKd4AaABAg
youtube,Nigeria,Nigeria,context,2016-08-30T00:31:14+00:00,@nadialln,I'm from Cameroon and it seems we have same customs.,neutral,0.0721,,neutral,True,0,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UghO1jLM5n712HgCoAEC
youtube,Nigeria,Nigeria,context,2016-09-09T22:59:28+00:00,@olaola3612,"Good memories. And back then you don't sweep and use your hand to pack the dirts rather use the dust pan cos they say you will have a crab fingers. you know when you turn a life crab on its back the way its legs are. I recently find out that most of it speaks about personal hygiene. for example using of the left hand , its mostly used in the toilet so they tell you not to eat with it cos some bacterial might be stock on the nails. Walking backwards is for health and safety cos you might bumped into something since there is no eye at the back. Lol",negative,-0.3255,"safety,food",neutral,False,0,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ughl12dluqhZV3gCoAEC
youtube,Nigeria,Nigeria,context,2017-07-30T12:15:58+00:00,@jeansilaire3424,Everyone in the comments put where you and from....... I'm from Haiti and I speak Haitian Creole and French,neutral,-0.0317,,neutral,False,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugjs2VvJprJmxHgCoAEC
youtube,Nigeria,Nigeria,content,2018-04-15T18:40:30+00:00,@evedubwise,Thank you for this video. Am planning to visit Lagos in November.,positive,0.8615,,longing,True,3,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgwEf0k3-n_SwZng2cN4AaABAg
youtube,Nigeria,Nigeria,context,2017-01-06T08:15:47+00:00,@tk.nextturntv9176,you're right sister.,positive,0.3579,,neutral,False,0,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgidfVO3f88N1ngCoAEC
youtube,Nigeria,Nigeria,context,2017-08-01T20:53:04+00:00,@aestheticallyayomide682,My mum said that if you answer you will go to the place where the herbalists are doing the juju,neutral,0.1178,,neutral,False,5,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgwWZSquZtd6lqC--aF4AaABAg
youtube,Nigeria,Nigeria,content,2018-04-21T20:11:10+00:00,@larryjaymusic,"When I was in Primary and secondary School we fight to finish over the five finger salute in Nigeria because each fingers represent father, mother, your brother, sister and yourself you better get ready for a fight because even if you can beat up that person they'll still fight with you.",neutral,-0.0738,,neutral,True,0,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgzhbjTf3boS0hHviSx4AaABAg
youtube,Nigeria,Nigeria,context,2018-03-07T18:03:53+00:00,@kamdemcarole2300,I'm camerounian and we almost had all the same prejudices..,negative,-0.5096,,neutral,True,2,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgxfPdNvLqJ4GRMoLIh4AaABAg
youtube,Nigeria,Nigeria,context,2020-06-11T16:05:09+00:00,@abenayaw3984,8 out of the 10 is also Caribbean costumes or superstition .,negative,-0.4436,,neutral,False,2,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgwAeJVgJxZVwUIB5kp4AaABAg
youtube,Nigeria,Nigeria,context,2020-04-02T09:17:26+00:00,@keltonkinney4423,Did you act,neutral,-0.2291,,neutral,False,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugx_Sat8c0c8ndnaE-t4AaABAg
youtube,Nigeria,Nigeria,context,2020-03-26T23:46:55+00:00,@MSALL-co8bf,"I can respect what y ou say....I won't do any of it. However, I respect it.",neutral,0.094,,neutral,False,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgzeGwyfxCtDAo-srZ54AaABAg
youtube,Nigeria,Nigeria,content,2020-02-19T16:38:35+00:00,@rosebol-anon7185,How about me I'm an Asian and a left handed whatever I do even am eating food sometimes I use my left hand. I'm in a relationship with Nigerian man and soon will come to Lagos.,neutral,0.1406,food,neutral,True,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgwVI47F9li024o356p4AaABAg
youtube,Nigeria,Nigeria,context,2020-01-29T02:44:20+00:00,@royaleeli9090,Not spreading your palm is like Me: waves Them:😟 Not walking backwards is like Me:*Moonwalks👻☠️ Them:😬😲 Not kneeling is like Me:*has scoliosis 😰 Them:🤭😤😡 Not talking while others is talking America :🤪🤪🤪 Africa:😒🤨😕,negative,-0.5628,,neutral,False,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgwRpE3pJhm5zIQS7Zh4AaABAg
youtube,Nigeria,Nigeria,context,2020-01-29T02:38:06+00:00,@royaleeli9090,"Pretty sure it’s genetic disorder that causes one legged children not walking back and forth over your siblings. 😂😂Very nice video by the way, it was funny that you laughed at some of them but still told your daughter not to do it😋😋😋",positive,0.4479,,neutral,False,2,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugw0QRhfV6PnmEnh0Yd4AaABAg
youtube,Nigeria,Nigeria,content,2019-12-24T19:19:13+00:00,@celiadeza1876,I love Nigeria and yes there culture is very deep. Merry Xmas 🎄💐,positive,0.8234,,neutral,True,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgweY-O6kbCLZAwMao94AaABAg
youtube,Nigeria,Nigeria,context,2019-04-10T19:31:04+00:00,@hopechristfour7567,Those things are pagans doctrines. Not for Christians.,negative,-0.6736,,neutral,False,0,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgxUBcPV2y5SpMVOGyN4AaABAg
youtube,Nigeria,Nigeria,context,2019-02-11T23:21:22+00:00,@princeaghamiogie7154,You don't eat while standing up. You most sit and eat your food. I don't allowed my children to give me something with left hand including my big boys.,neutral,-0.3718,food,neutral,False,2,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugx4FdMjbnooG_JO0VZ4AaABAg
youtube,Nigeria,Nigeria,context,2019-02-10T21:47:52+00:00,@chelseabrown101,"We were told not to cross under the line for spreading cloths outside but if u have u cross it backward. The eldest child chooses food before the younger ones. Older siblings as to be called brother or sister before their names. In my home, u don't greet my parents in English, only in my native language. U forbidden to touch someone head, without permission.",negative,-0.4361,food,neutral,False,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgxRQnK8422V7akuRQ94AaABAg
youtube,Nigeria,Nigeria,context,2019-02-07T14:16:48+00:00,@akina9007,"I m from martinique in the caribbean and almost everything you described: the aunty/uncle, the angel passing, the not crossing over someone, the adult talking etc... exist in our country Probably because of us being from the african diaspora That was interesting thank you",positive,0.2901,,neutral,False,2,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgzXImT1SQNhUtfqBPF4AaABAg
youtube,Nigeria,Nigeria,content,2018-12-17T17:04:39+00:00,@joycea3290,What do families do to save money in Nigeria at home for Nigerians in America ?,neutral,-0.1104,,neutral,True,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgzcdMjw0pC-PObS-_B4AaABAg
youtube,Nigeria,Nigeria,context,2018-10-29T01:04:26+00:00,@216kingDavid1,Turkish customs are similar as far as addressing people with respect,neutral,0.1115,hospitality,neutral,False,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgxFaqqMRysK-cHdUyZ4AaABAg
youtube,Nigeria,Nigeria,content,2018-05-26T01:49:03+00:00,@faheemkhan8232,"Most of don't in Nigeria is also in India..like spreading palm,cross while lying..etcc",negative,-0.7559,,neutral,True,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugxsagewry7pl8B2C-d4AaABAg
youtube,Nigeria,Nigeria,context,2018-05-17T01:39:50+00:00,@marianolopez2129,"Greetings from EL Salvador 🇸🇻 We have exactly same social rules!! Sitting and crossing legs is a big no for men’s and very inappropriat for girls. About showing the palm of your hand it’s very very disrespectful!! Receiving something or given something w left hand ! It’s very disrespectful and bad luck for the person is receiving Same thing if you heard your name and you don’t see any one around ... it could be the devil or bad spirits . If you heard a lightening noise , and there is no rain or is sunny !! It must be the devil crossing by.. Rule for kids ! Never ever interrupt an adult conversation, or make noise . And yes !! If you are at table , for some people will be very bad manners to talk , or get the food from your plate from different sides !! And eating the meet first and leaving the rest is a real insult. And they my not invite you anymore!!",negative,-0.8858,"food,hospitality,weather",neutral,False,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgyqC56Bu1TZnM-K34p4AaABAg
youtube,Nigeria,Nigeria,content,2018-05-09T15:40:52+00:00,@onyibefestus6231,"Eat the meat last? Ha Are you kidding me? I'm Nigerian and I eat the meat with the food, of course I know people who don't eat the meat until they finish the food, but many eat the meat with the food.",negative,-0.4499,"food,hospitality",neutral,True,0,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugw8vpfjIiBpxrWvMmd4AaABAg
youtube,Nigeria,Nigeria,context,2018-04-29T07:01:57+00:00,@Wolfshamil,"It dont exist Black angels, Angels are White!!!",neutral,-0.3504,,neutral,False,0,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugyp6zm7n0ZeY8on2sh4AaABAg
youtube,Nigeria,Nigeria,context,2018-04-21T20:13:08+00:00,@larryjaymusic,You forget to mention (don't put a leave in your mouth when you see a deaf and dumb person) that's real suicidal.,negative,-0.9333,,neutral,False,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgwAY229CHit1NxSZ4d4AaABAg
youtube,Nigeria,Nigeria,content,2018-04-20T23:29:17+00:00,@marcusmagice,I hope you're still in Nigeria with these weird customs . That explains why everyone has friction with Nigerians,negative,-0.9186,,neutral,True,0,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgwLg55ncXXjY0hO-f14AaABAg
youtube,Nigeria,Nigeria,context,2018-04-10T23:42:42+00:00,@UraharaRyusuke,"All arabs call every lady or men auntie and uncle but we use the paternal way to call them. Paternal uncles and aunties are called respectively "" 'amo "" and "" amto "" while maternal ones are called respectively "" khalo "" and "" khalto "" . So every older lady or men is called ""amto"" and ""amo"".",neutral,-0.102,,neutral,False,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgwOOtdyTIhxMaG8rnN4AaABAg
youtube,Nigeria,Nigeria,context,2018-02-18T19:16:36+00:00,@tomiliz8,spot on,positive,0.2711,,neutral,False,1,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgxiYYwTiu5RQdMvCaJ4AaABAg
youtube,Nigeria,Nigeria,content,2018-02-16T20:25:42+00:00,@rxzepet5997,"also in Nigeria, when u make ur parents furious and dey plan to beat the hell out of u, we believe if u put match sticks on the door step and they pass over the sticks, then they will be pacified and you will get a knock on ur head instead of heavy beating.",negative,-0.643,,neutral,True,2,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=Ugx3MRL5CY4XOVCKqRF4AaABAg
youtube,Nigeria,Nigeria,context,2018-01-19T15:07:47+00:00,@justinaonyeama765,Very correct,positive,0.151,,neutral,False,5,,https://www.youtube.com/watch?v=SZe0OaoNtqM&lc=UgyHY1UrpAXMmEBrSUR4AaABAg
youtube,Nigeria,Nigeria,query,2025-07-30T05:24:33+00:00,@vinci3163,Don’t work,negative,-0.7583,,neutral,False,12,,https://www.youtube.com/watch?v=wQ7Qi7HUozo&lc=UgwASBjFzbN7RUEJAEp4AaABAg
youtube,Nigeria,Nigeria,query,2026-04-19T16:43:26+00:00,@InnocentMdluli-x5f8k,Good evening everyone i just join the site but I don't know to buy the credit guys please can you help me with some information,neutral,-0.3482,,neutral,False,2,,https://www.youtube.com/watch?v=wQ7Qi7HUozo&lc=Ugw4FG5NCbrs0wLCNWd4AaABAg
youtube,Nigeria,Nigeria,query,2026-01-26T01:00:11+00:00,@DaAlligatorYT,Tried this and now i got a bluescreen,neutral,-0.2224,,neutral,False,2,,https://www.youtube.com/watch?v=wQ7Qi7HUozo&lc=UgyMjzjw4Cx2yYrFWGx4AaABAg
youtube,Nigeria,Nigeria,query,2026-07-19T23:49:29+00:00,@GodfreyDeleLateef-j4x9n,Is this app a mature dating app that you can find mature people from age 50 years and above??,neutral,0.0546,hospitality,neutral,False,0,,https://www.youtube.com/watch?v=wQ7Qi7HUozo&lc=Ugzyf_9NT-iZhuPlOBZ4AaABAg
